concert hall;floor;side;row;number;x;y
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;7;6;520;313
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;7;5;534;313
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;7;4;548;313
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;7;3;562;313
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;7;2;576;313
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;7;1;590;313

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;1;198;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;2;212;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;3;226;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;4;240;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;5;254;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;6;268;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;7;282;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;8;296;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;9;310;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;10;324;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;11;338;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;12;352;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;13;366;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;8;14;380;325

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;14;394;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;13;408;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;12;422;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;11;436;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;10;450;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;9;464;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;8;478;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;7;492;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;6;506;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;5;520;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;4;534;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;3;548;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;2;562;325
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;8;1;576;325

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;1;198;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;2;212;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;3;226;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;4;240;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;5;254;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;6;268;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;7;282;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;8;296;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;9;310;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;10;324;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;11;338;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;12;352;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;13;366;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;9;14;380;337

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;14;394;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;13;408;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;12;422;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;11;436;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;10;450;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;9;464;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;8;478;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;7;492;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;6;506;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;5;520;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;4;534;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;3;548;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;2;562;337
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;9;1;576;337

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;1;212;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;2;226;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;3;240;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;4;254;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;5;268;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;6;282;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;7;296;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;8;310;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;9;324;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;10;338;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;11;352;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;12;366;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;10;13;380;349

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;13;394;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;12;408;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;11;422;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;10;436;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;9;450;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;8;464;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;7;478;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;6;492;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;5;506;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;4;520;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;3;534;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;2;548;349
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;10;1;562;349

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;1;212;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;2;226;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;3;240;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;4;254;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;5;268;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;6;282;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;7;296;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;8;310;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;9;324;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;10;338;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;11;352;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;12;366;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;11;13;380;361

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;13;394;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;12;408;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;11;422;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;10;436;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;9;450;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;8;464;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;7;478;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;6;492;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;5;506;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;4;520;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;3;534;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;2;548;361
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;11;1;562;361

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;1;212;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;2;226;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;3;240;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;4;254;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;5;268;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;6;282;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;7;296;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;8;310;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;9;324;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;10;338;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;11;352;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;12;366;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;12;13;380;373

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;13;394;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;12;408;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;11;422;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;10;436;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;9;450;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;8;464;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;7;478;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;6;492;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;5;506;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;4;520;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;3;534;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;2;548;373
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;12;1;562;373

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;1;226;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;2;240;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;3;254;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;4;268;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;5;282;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;6;296;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;7;310;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;8;324;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;9;338;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;10;352;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;11;366;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;13;12;380;385

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;12;394;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;11;408;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;10;422;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;9;436;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;8;450;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;7;464;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;6;478;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;5;492;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;4;506;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;3;520;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;2;534;385
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;13;1;548;385

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;1;226;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;2;240;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;3;254;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;4;268;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;5;282;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;6;296;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;7;310;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;8;324;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;9;338;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;10;352;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;11;366;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;14;12;380;397

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;12;394;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;11;408;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;10;422;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;9;436;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;8;450;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;7;464;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;6;478;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;5;492;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;4;506;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;3;520;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;2;534;397
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;14;1;548;397

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;1;226;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;2;240;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;3;254;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;4;268;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;5;282;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;6;296;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;7;310;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;8;324;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;9;338;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;10;352;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;11;366;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;15;12;380;409

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;12;394;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;11;408;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;10;422;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;9;436;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;8;450;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;7;464;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;6;478;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;5;492;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;4;506;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;3;520;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;2;534;409
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;15;1;548;409

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;1;233;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;2;247;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;3;261;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;4;275;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;5;289;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;6;303;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;7;317;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;8;331;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;9;345;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;10;359;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;11;371;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;16;12;387;421

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;11;401;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;10;415;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;9;429;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;8;443;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;7;457;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;6;471;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;5;485;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;4;499;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;3;513;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;2;527;421
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;16;1;541;421

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;1;240;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;2;254;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;3;268;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;4;282;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;5;296;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;6;310;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;7;324;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;8;338;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;9;352;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;10;366;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;17;11;380;433

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;11;394;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;10;408;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;9;422;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;8;436;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;7;450;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;6;464;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;5;478;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;4;492;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;3;506;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;2;520;433
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;17;1;534;433

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;1;240;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;2;254;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;3;268;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;4;282;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;5;296;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;6;310;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;7;324;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;8;338;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;9;352;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;10;366;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;18;11;380;445

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;11;394;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;10;408;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;9;422;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;8;436;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;7;450;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;6;464;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;5;478;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;4;492;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;3;506;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;2;520;445
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;18;1;534;445

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;1;254;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;2;268;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;3;282;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;4;296;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;5;310;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;6;324;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;7;338;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;8;352;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;9;366;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;left;19;10;380;457

Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;10;394;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;9;408;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;8;422;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;7;436;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;6;450;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;5;464;457
Művészetek Palotája, Bartók Béla Nemzeti Hangversenyterem;orchestra;right;19;4;478;457
