concert hall;floor;side;row;number;x;y
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;9;172;390
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;9;468;390
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;8;153;384
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;8;487;384
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;7;134;378
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;7;506;378
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;6;115;371
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;6;525;371
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;5;96;363
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;5;544;363
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;4;78;355
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;4;562;355
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;3;60;346
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;3;580;346
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;2;43;337
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;2;597;337
Kőrösi Kulturális Központ, Színházterem;orchestra;left;6;1;26;326
Kőrösi Kulturális Központ, Színházterem;orchestra;right;6;1;614;326
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;16;310;434
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;16;330;434
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;15;290;433
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;15;350;433
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;14;270;432
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;14;370;432
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;13;250;430
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;13;390;430
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;12;230;427
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;12;410;427
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;11;211;424
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;11;429;424
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;10;191;420
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;10;449;420
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;9;172;415
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;9;468;415
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;8;152;409
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;8;488;409
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;7;133;403
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;7;507;403
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;6;114;397
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;6;526;397
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;5;96;389
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;5;544;389
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;4;78;381
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;4;562;381
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;3;59;373
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;3;581;373
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;2;42;363
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;2;598;363
Kőrösi Kulturális Központ, Színházterem;orchestra;left;7;1;24;354
Kőrösi Kulturális Központ, Színházterem;orchestra;right;7;1;616;354
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;16;310;458
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;16;330;458
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;15;290;457
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;15;350;457
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;14;270;456
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;14;370;456
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;13;250;454
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;13;390;454
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;12;230;451
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;12;410;451
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;11;211;448
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;11;429;448
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;10;191;444
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;10;449;444
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;9;171;440
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;9;469;440
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;8;152;434
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;8;488;434
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;7;133;429
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;7;507;429
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;6;114;422
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;6;526;422
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;5;95;415
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;5;545;415
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;4;77;407
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;4;563;407
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;3;59;399
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;3;581;399
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;2;41;390
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;2;599;390
Kőrösi Kulturális Központ, Színházterem;orchestra;left;8;1;23;381
Kőrösi Kulturális Központ, Színházterem;orchestra;right;8;1;617;381
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;16;310;482
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;16;330;482
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;15;290;481
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;15;350;481
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;14;270;480
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;14;370;480
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;13;250;478
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;13;390;478
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;12;230;476
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;12;410;476
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;11;211;472
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;11;429;472
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;10;191;469
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;10;449;469
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;9;171;464
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;9;469;464
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;8;152;459
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;8;488;459
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;7;133;454
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;7;507;454
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;6;114;447
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;6;526;447
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;5;95;441
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;5;545;441
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;4;76;433
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;4;564;433
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;3;58;425
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;3;582;425
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;2;40;417
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;2;600;417
Kőrösi Kulturális Központ, Színházterem;orchestra;left;9;1;22;407
Kőrösi Kulturális Központ, Színházterem;orchestra;right;9;1;618;407
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;16;310;506
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;16;330;506
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;15;290;505
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;15;350;505
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;14;270;504
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;14;370;504
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;13;250;502
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;13;390;502
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;12;230;500
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;12;410;500
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;11;210;497
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;11;430;497
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;10;191;493
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;10;449;493
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;9;171;489
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;9;469;489
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;8;152;484
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;8;488;484
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;7;133;479
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;7;507;479
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;6;114;473
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;6;526;473
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;5;95;466
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;5;545;466
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;4;76;459
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;4;564;459
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;3;58;451
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;3;582;451
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;2;39;443
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;2;601;443
Kőrösi Kulturális Központ, Színházterem;orchestra;left;10;1;21;434
Kőrösi Kulturális Központ, Színházterem;orchestra;right;10;1;619;434
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;16;310;530
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;16;330;530
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;15;290;529
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;15;350;529
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;14;270;528
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;14;370;528
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;13;250;526
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;13;390;526
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;12;230;524
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;12;410;524
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;11;210;521
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;11;430;521
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;10;191;518
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;10;449;518
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;9;171;514
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;9;469;514
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;8;152;509
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;8;488;509
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;7;132;504
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;7;508;504
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;6;113;498
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;6;527;498
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;5;94;491
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;5;546;491
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;4;76;485
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;4;564;485
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;3;57;477
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;3;583;477
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;2;39;469
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;2;601;469
Kőrösi Kulturális Központ, Színházterem;orchestra;left;11;1;21;461
Kőrösi Kulturális Központ, Színházterem;orchestra;right;11;1;619;461
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;16;310;554
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;16;330;554
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;15;290;553
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;15;350;553
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;14;270;552
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;14;370;552
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;13;250;551
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;13;390;551
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;12;230;548
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;12;410;548
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;11;210;545
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;11;430;545
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;10;191;542
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;10;449;542
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;9;171;538
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;9;469;538
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;8;152;534
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;8;488;534
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;7;132;529
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;7;508;529
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;6;113;523
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;6;527;523
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;5;94;517
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;5;546;517
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;4;75;510
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;4;565;510
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;3;57;503
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;3;583;503
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;2;38;495
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;2;602;495
Kőrösi Kulturális Központ, Színházterem;orchestra;left;12;1;20;487
Kőrösi Kulturális Központ, Színházterem;orchestra;right;12;1;620;487
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;15;310;578
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;15;330;578
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;14;290;577
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;14;350;577
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;13;270;576
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;13;370;576
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;12;250;575
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;12;390;575
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;11;230;572
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;11;410;572
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;10;210;570
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;10;430;570
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;9;191;566
Kőrösi Kulturális Központ, Színházterem;orchestra;right;13;9;449;566
Kőrösi Kulturális Központ, Színházterem;orchestra;left;13;8;171;563
